source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp
2013560284182466048,345.67272118654915,0.010440542,59.469133517547405,0.010416331,0.25156121547507926,0.012513949,4.8379526,-4.271903760051209,0.012673133,-2.270820091249438,0.013013347,-0.123954475,-0.008132132,-0.19252886,12.727038,13.9591255,11.637421,2.3217049
2013560284182466176,345.6836974542609,0.030406311,59.47283359404215,0.02949963,0.31110989348349377,0.03698181,5.6139193,-4.876779664188836,0.03714556,-2.780846556931557,0.03805447,-0.19843024,-0.031338613,-0.17133571,16.25716,16.794752,15.54162,1.2531319
2013560284182467072,345.6743723724941,0.22964624,59.46411880404783,0.22305593,0.697615497895358,0.28006577,3.0430748,-2.4685432897938364,0.267968,-1.7794940999875697,0.29561776,-0.1374049,-0.08781764,-0.10389851,19.663061,20.435608,18.672945,1.7626629
2013560284182468608,345.69138317188975,0.07408935,59.465179416866626,0.0740773,0.25174659176449204,0.089643195,3.6691701,-3.0543136456676345,0.08813377,-2.0332186287286804,0.09477076,-0.1065064,-0.03469769,-0.083257556,17.932283,18.719107,17.059319,1.6597881
2013560284182562688,345.6601830571923,0.5464584,59.462718802596434,0.48799324,0.23481900884771784,0.60367125,4.6582174,-4.658001236157018,0.62995327,0.04485926542023983,0.6497851,0.029129645,-0.016903767,-0.019011302,20.498287,21.07207,19.184866,1.8872032
2013560284182563328,345.68600544894775,0.53294593,59.469317791891555,0.48614407,-0.46011064655924605,0.6449013,3.9657812,-2.473024678368909,0.66197115,-3.100253233363529,0.62474966,-0.2526391,-0.024779424,-0.03356106,20.37666,20.583406,18.886444,1.6969624
2013560314243228544,345.6526803732776,0.1330856,59.46240947824546,0.12534887,0.12174585034614449,0.15793791,2.4430845,-2.0960020090471008,0.15721738,-1.255164262762679,0.16444443,-0.12654552,0.01881185,-0.18423335,18.869848,19.71491,17.92983,1.78508
2013560314243228672,345.6365600044188,0.09407688,59.462669758728744,0.09498403,0.3690051153093763,0.11512546,3.9588203,-3.559303687308579,0.11252124,-1.7330942978553117,0.1275386,-0.1619433,-0.009493411,-0.13262188,18.289028,19.073236,17.30787,1.7653656
2013560314243228800,345.6284304712454,0.24211054,59.462876602638225,0.23494811,0.3253794709150953,0.29202354,4.3346877,-1.7520692453536972,0.2935218,-3.96481688657909,0.2950565,-0.10316303,0.026413383,-0.15204549,18.084288,18.85898,16.853182,2.0057983
2013560314243230592,345.6404099994117,0.38220695,59.463657012302065,0.38319755,0.30209888732154977,0.46173236,3.1459744,-2.939929519746209,0.45429412,-1.1198075801102565,0.52726954,-0.06680597,0.005299293,-0.23104662,20.105442,21.119474,19.10552,2.0139542
2013560314243235328,345.6455301557435,0.19055997,59.46470660697423,0.17942171,0.24879323883444363,0.22708316,2.339947,-2.1733088874530364,0.22831576,-0.8672254880104762,0.24083103,-0.10765328,0.033069838,-0.12535487,19.374044,20.211365,18.488596,1.7227688
2013560314243236096,345.65694840448265,0.07284435,59.46421314558883,0.07286127,0.3474252951605885,0.08710525,3.4488676,-3.075813447517786,0.08751447,-1.5601469574716096,0.095457196,-0.100314006,-0.023433112,-0.17385392,17.972559,18.545204,17.232746,1.312458
2013560314243236352,345.6491606213995,0.07959407,59.464456417241735,0.07681244,0.2964965053449762,0.09483829,4.3451095,-4.167922230005219,0.09660281,-1.2281696615132953,0.099994294,-0.16075979,0.030530702,-0.20125228,18.078686,18.841051,17.22329,1.6177616
2013560314243237504,345.6352382013618,0.22431034,59.465613432246656,0.2188382,-0.24130054962672035,0.27489695,3.532084,-3.5310437856587167,0.26293698,-0.08571452351706375,0.2903259,-0.090310454,0.07185837,-0.085511126,19.627077,20.566666,18.711113,1.8555527
2013560314243239424,345.640166639818,0.112329796,59.46624108124859,0.10682556,0.16390753443523196,0.13390434,5.7362256,-5.690289638223637,0.133868,-0.7244926936056839,0.14062823,-0.16054891,0.025761243,-0.16144979,18.579971,19.826002,17.50925,2.3167515
2013560314243252992,345.6432756461003,0.09127132,59.47059838769178,0.08576853,0.3038698389943192,0.108944796,4.338778,-4.328326553867218,0.11612604,-0.30096834752878787,0.113539524,-0.22390929,0.031452194,-0.23245507,18.212484,19.246502,17.167469,2.079033
2013560314243255296,345.6485023391345,0.14794382,59.47156085362994,0.14543813,0.349084485089179,0.18544175,4.5426507,-4.365805477472895,0.18089546,1.2551557181873252,0.18635947,-0.12740903,0.006081854,-0.08994824,18.967295,19.691061,18.02614,1.6649208
2013560314243259648,345.6508018113963,0.339414,59.47260310238537,0.313587,0.5045372963001308,0.40069827,0.90483516,-0.8445796959451861,0.3943397,-0.3246717938993202,0.41130626,-0.04898569,-0.020219471,-0.017943412,20.168022,21.206644,19.146889,2.0597553
2013560314243265408,345.6541992837709,0.13725768,59.47419462477906,0.13068707,0.45671833127408434,0.16379401,2.383399,-0.043181007860665754,0.16472691,-2.383007850227483,0.17322692,-0.091143385,-0.0067523234,-0.086941294,18.964642,19.695051,18.139368,1.5556831
2013560314247720704,345.6354015677866,0.18168873,59.46233003542114,0.17932992,-0.14402208799252902,0.22106767,1.3357453,-0.90081287497389,0.20499633,-0.9862817400593031,0.23476675,-0.15891337,0.015834171,-0.14003426,19.313839,19.975338,18.505383,1.4699554
2013560318534363264,345.64849479195584,0.3491368,59.473639691685825,0.3438011,0.7219065411862869,0.42728472,3.1199377,-1.5505019008774594,0.40640104,-2.7073890032133803,0.43415326,-0.1217867,-0.13621697,-0.08701451,20.125893,20.983692,19.152433,1.8312588
2013560318542200320,345.6335956708834,0.33823508,59.46706997117379,0.34631455,-0.05157830341362423,0.42665613,2.2185626,-1.5604250709425147,0.40154603,-1.5770522112647751,0.45630547,-0.17506409,0.008607035,-0.13998094,20.13824,21.162502,19.321693,1.8408089
2013560348603008384,345.67853825476936,0.09848975,59.47447863814939,0.09710801,0.18591601328034293,0.11970847,3.8306022,-2.5399310794047953,0.11398985,-2.8674489728549464,0.12076406,-0.15661295,-0.005350969,-0.15922312,18.327312,18.946102,17.564253,1.3818493
2013560348603013120,345.6573973486258,0.1753517,59.476564544126475,0.15663613,0.3682136686896179,0.19955485,4.5460644,-4.247863189464008,0.20139138,-1.6193701554670037,0.20433153,-0.14297378,-0.03850904,-0.017919838,19.181107,20.096855,18.211472,1.8853836
2013560348603014016,345.6861761301004,0.6709949,59.47678414504945,0.51528645,1.0409257493536808,0.72838974,2.1232748,-1.4136382989890035,0.82586414,1.5842734357233208,0.7406256,-0.19065458,-0.07196277,-0.17516702,20.581375,21.069014,19.42235,1.6466637
2013560348603016576,345.67842783617846,0.23270686,59.477325302014115,0.22011106,-0.06279400507765383,0.27585918,2.33711,-0.8464139188189814,0.26892868,-2.1784552627840035,0.29258054,-0.14068015,-0.03499283,-0.12271256,19.668674,20.425789,18.794365,1.631424
2013560348603020800,345.6805365205587,0.31565353,59.47916224656727,0.2868654,0.6147401789442719,0.38211498,3.1487224,-2.40690653140059,0.3518245,-2.030087182387975,0.37305686,-0.17684445,-0.078999154,-0.12312584,19.902061,20.617014,19.012745,1.604269
2013560352894109696,345.6661228115495,0.024833951,59.47295980569197,0.023789598,0.5192526445701705,0.029079838,6.2393374,-4.119552600492928,0.031362817,-4.686002601239978,0.028715065,-0.13738592,0.047764353,-0.25158522,15.292459,15.626763,14.564518,1.0622454
2013560352894595840,345.67723167788324,0.82923955,59.47801052258571,0.74960613,-0.7448903071650037,0.93384784,7.3021455,-7.199511447302786,0.94027686,-1.2199846006573474,1.1243919,-0.18792151,0.07930099,0.106424384,20.733974,21.146013,19.695269,1.4507446
2013560352901939456,345.65923636457,0.014583519,59.47390351947939,0.014147849,1.0506473494082738,0.017136801,2.525141,-1.7149144463336197,0.017745953,-1.8534846393721298,0.01792187,-0.10750097,0.033070564,-0.19683662,14.683751,15.130432,14.064466,1.0659657
2013560352901940480,345.66580712798975,0.0153162535,59.472220961939406,0.014795831,0.858743850185918,0.018332781,7.5795107,-6.238571847735239,0.019096004,-4.304556488040232,0.018426375,-0.17285289,0.03941398,-0.16220695,13.040346,13.253918,12.67724,0.5766773
2013560352901941376,345.66338127136936,0.061165385,59.46909224642307,0.057869278,0.49165162015061864,0.07213528,3.2353568,-1.3265231670652304,0.072052404,-2.950909972083166,0.07396048,-0.11418516,0.007409784,-0.15538915,17.618532,18.253548,16.866611,1.3869362
2013560352905012992,345.68319315774824,0.66369516,59.48165245568735,0.59195685,1.146576651626227,0.7637666,3.7862132,-1.2383109771897387,0.85934454,3.5779876320549784,0.8109111,0.07128333,-0.26956823,-0.21753792,20.559483,21.33183,19.506252,1.8255768
2013560417322458112,345.73290581243475,0.20083818,59.46516681537143,0.20267859,0.9988764500266233,0.24357289,3.3618095,1.6085260691282834,0.22478758,-2.9520174276789666,0.26280338,-0.1233156,-0.10914165,-0.058272287,19.449667,20.553854,18.363564,2.1902905
2013560417322467840,345.7538192534639,0.6219791,59.468386161294326,0.60389143,0.8171389095462238,0.7127525,4.20162,-4.012296416900107,0.723031,-1.2470326488709955,0.88454163,-0.15139407,0.04934058,-0.27184224,20.595272,21.025486,19.459894,1.5655918
2013560417322472576,345.7457656447145,0.10514044,59.4697075953358,0.108244374,1.197705849031476,0.12718458,4.4068847,4.312841584533917,0.1249415,0.9055546733714125,0.14380871,-0.12179506,-0.0892015,-0.13229863,18.497612,19.705706,17.393839,2.3118668
2013560417322477440,345.75470785924665,0.27201387,59.471070576230495,0.26934424,0.23596964662232905,0.32900512,3.5734165,-3.322183363854144,0.31223294,-1.316207597423443,0.355435,-0.08258207,-0.087985046,-0.05670372,19.822147,20.731333,18.836817,1.894516
2013560417327458688,345.7443941830477,0.36426035,59.467566939057235,0.36761516,0.29104520452594684,0.44591448,2.7158353,-1.8001554407627673,0.4117359,-2.0335197155673868,0.52309775,-0.019691585,-0.19561633,-0.12674735,20.206697,20.834417,19.11646,1.7179565
2013560417327504128,345.75361125785145,0.13541216,59.47028577281632,0.13965301,2.4654968685894416,0.16480577,5.935308,5.8002650749805325,0.16131225,-1.2588915127843388,0.18265451,-0.12798259,-0.07881353,-0.1306435,18.711073,20.532316,17.388803,3.1435127
2013560421613606272,345.73952809766416,0.46056587,59.46891662260708,0.50648266,0.43380201102038285,0.5714836,1.7095068,-0.7972181069690394,0.49652198,-1.5122356694536592,0.62064654,-0.13688523,-0.056074947,0.014260114,20.470413,21.268087,19.55179,1.7162971
2013560421614322816,345.7460744417034,0.4075991,59.4720569129909,0.4412131,0.02929861873901418,0.48138493,3.531317,-3.251081737022012,0.48330456,-1.3786471896304724,0.62007874,-0.15795028,-0.036628164,-0.02204866,20.292559,21.042315,19.45787,1.584444
2013560421621426048,345.74296728274606,0.028181348,59.468356744281586,0.028952312,1.0697589678792314,0.03418438,17.491259,-1.055137738610096,0.03378649,-17.459403796583793,0.03882493,-0.038839694,-0.116275676,-0.22070558,16.104033,16.680397,15.376308,1.3040886
2013560451682190208,345.7172034005434,0.11794629,59.46299040262127,0.11558195,-0.13603746738910077,0.13983548,1.5877506,-1.2302449014385148,0.1382145,-1.0037178086192449,0.15330122,-0.09566559,-0.079259865,-0.15673333,18.679895,19.554178,17.769102,1.7850761
2013560451682194816,345.719685484983,0.3185505,59.46485001111081,0.3134689,0.2919439319670832,0.38560307,1.1056055,-1.059179062730251,0.36456972,-0.3170224159828766,0.41740063,-0.081225,-0.07587882,-0.05396743,20.086592,21.02328,19.171862,1.8514175
2013560451682196608,345.70485425393707,0.13159114,59.46595765723236,0.12791067,1.8895752615446253,0.15821023,9.562115,9.415519173644759,0.15424837,-1.6679452928799559,0.16585316,-0.10025982,-0.041201882,-0.12439348,18.800968,20.258476,17.62535,2.6331253
2013560451682197504,345.71318526333835,0.21296196,59.46596416260095,0.20734318,0.5328910248500521,0.25519732,3.5902252,-3.3002112726098014,0.25009292,-1.4136202974672891,0.28034434,-0.10571915,-0.09220041,-0.122754835,19.449291,20.497656,18.532684,1.9649715
2013560451682200064,345.7099066219846,0.0851662,59.46682583390048,0.08482715,0.20775080870406182,0.10268316,3.2946608,-3.259022561283548,0.10138906,-0.4832828130515218,0.108653486,-0.11282033,-0.008574801,-0.13727312,18.066946,19.188332,17.005657,2.1826744
2013560451682202496,345.72241697528403,0.24391234,59.46681039340264,0.24324188,0.3779778363478937,0.29800448,8.330289,-3.9474964787856495,0.2866328,-7.3355970984135235,0.31900448,-0.12054438,-0.099908136,-0.16985208,19.468084,20.515636,18.48282,2.032816
2013560451682212992,345.7083835116906,0.14340274,59.47107539567458,0.14862335,0.44953219019564744,0.17342089,2.3185318,-1.7735405082530025,0.1694578,-1.4933663973049458,0.19677101,-0.13995254,-0.028156597,-0.1537175,18.954937,19.975733,17.988646,1.9870872
2013560451682215040,345.7145182113894,0.16782694,59.47157863275151,0.16259316,0.3437205086061552,0.19953634,2.4291744,-1.7481407704095004,0.19601898,-1.686680940379841,0.21746904,-0.1060782,-0.08993895,-0.13343494,19.190203,20.224813,18.222029,2.0027847
2013560451682222720,345.7167546576796,0.23279488,59.47341352761773,0.22600064,0.3924307457279105,0.288101,2.5690744,-2.2143930407062933,0.28307775,-1.302538784728577,0.30269936,-0.1547458,-0.08618752,-0.101604044,19.68673,20.726303,18.708454,2.017849
2013560451682525696,345.72496985549606,0.3431354,59.464060707110626,0.36684957,0.29594576389057514,0.4251234,12.896241,12.887611810123515,0.4006217,0.4717105200837355,0.5107814,-0.15718056,-0.06847934,-0.0611829,20.087034,21.323187,18.969542,2.3536453
2013560451687069568,345.7186488918051,0.7025531,59.47002119868295,0.83970255,-0.7746309781930213,0.8083365,1.2595872,-1.135225980815929,0.8231829,0.5457304888216514,1.1226652,0.0879797,-0.085746504,-0.17957814,20.6265,22.41489,19.54411,2.870781
2013560451687093888,345.7231032891433,0.44465232,59.467880577909135,0.49988937,0.7536285198325902,0.555786,5.628344,-4.533759844225384,0.5412761,-3.335158339902401,0.66777426,-0.02904576,0.036302883,0.011022472,20.350388,21.186068,19.253006,1.9330616
2013560455973338880,345.71763079344447,0.19556183,59.469792243511954,0.19297996,0.27887357534769247,0.24300964,2.5701425,-2.022714087215398,0.22504768,-1.5856419540111002,0.2564257,-0.13968337,-0.10006945,-0.112511836,19.44445,20.155937,18.478584,1.6773529
2013560486038295168,345.7526806261667,0.15854199,59.476743948699834,0.15718952,0.5667507117115638,0.18890294,7.206536,-6.758266799523219,0.1919209,-2.5019966876619453,0.20875181,-0.1609202,-0.064617366,-0.04516282,18.877106,19.633383,18.060686,1.5726967
2013560486038305280,345.73704157072535,0.13032605,59.48179533446496,0.12640452,-0.059823440298450464,0.1561415,2.1999319,-2.075600401693938,0.15155011,-0.7290978429561875,0.17140426,-0.09487359,-0.0483547,-0.102580085,18.828156,19.70901,17.921864,1.7871456
2013560486038312576,345.74790439105084,0.44488943,59.48518492723517,0.38879114,0.02068866155385373,0.49763447,5.181224,-4.677078834460243,0.5518558,-2.2293527179760217,0.55107856,-0.20352381,0.058287453,-0.08882881,20.24287,21.189749,19.179264,2.0104847
2013560486041946880,345.7361355805471,0.2672254,59.46956703349895,0.2600444,0.24330214903285538,0.32468188,8.866822,-4.763069974355107,0.30408996,-7.478883616109064,0.36241168,-0.099608526,-0.1503991,-0.05869229,19.827143,20.77218,19.002363,1.7698174
2013560486041976192,345.72788759217207,0.22716789,59.4788639129099,0.2208629,0.1754208377333466,0.28118372,4.2170343,-3.030353645884164,0.2737931,-2.9326325206899786,0.2913888,-0.15017183,-0.099951215,-0.116522,19.545677,20.371515,18.62558,1.7459354
2013560486046868736,345.73056699205097,0.6828395,59.47897401777811,0.6042768,1.0107845685454069,0.7179879,4.645983,-4.0562308215550384,0.78043187,-2.2654249513921294,0.87842005,-0.09861947,-0.013629562,0.0063653537,20.713682,21.738113,19.80858,1.929533
2013560486046871168,345.73116535946855,0.14393456,59.474828136595214,0.1394035,0.19223167872557165,0.17902721,2.8607147,-2.622011184561588,0.17296214,-1.1440044100759044,0.19194353,-0.12069942,-0.13959073,-0.14836198,18.95139,19.550446,18.091791,1.4586544
2013560486046896256,345.7366961859007,0.58224237,59.47540670591869,0.5899861,-1.324114306488848,0.67877483,2.9973028,-2.701176994954671,0.66104126,-1.2990255348412434,0.8053915,-0.07639342,-0.04776033,-0.12004427,20.610596,20.803625,19.539951,1.2636738
2013560486046976000,345.75241827723767,0.15815477,59.482845987112434,0.15020019,-0.041939079526291535,0.18738444,2.351315,-2.251941805934672,0.18977061,-0.6763434658138939,0.19621617,-0.13282655,-0.11202123,-0.1208287,18.993126,19.824038,18.036348,1.7876892
2013560490333073024,345.7223629999825,0.33475363,59.47647345023797,0.3396427,1.116390200696399,0.36809763,10.174548,9.346214719253513,0.38477802,-4.0211565584708495,0.47634757,0.059302002,-0.3349264,-0.5242338,19.66561,,,
2013560490333074432,345.73510106488334,0.17174204,59.48029878844361,0.17013296,0.07571553677104524,0.20494281,1.939103,1.8989259056676744,0.20349401,-0.39268412259080065,0.22880551,-0.15200785,-0.029731655,-0.12143172,19.23926,20.165873,18.37432,1.7915535
2013560490333077376,345.7409122111664,0.18705131,59.47761578226045,0.17984179,0.4529848547398458,0.23062125,2.3166087,-2.134015935956727,0.22241111,-0.9014720939095708,0.23913409,-0.18303996,-0.06450616,-0.11994742,19.278927,19.991774,18.245886,1.7458878
2013560490333564928,345.72771372817925,0.4003836,59.47329739370603,0.41931248,0.49412403023687496,0.4998027,3.3515167,-3.338032091381488,0.47985458,-0.30034442291438357,0.5997818,-0.09318836,-0.040826283,-0.27539176,20.32907,21.158035,19.42916,1.7288761
2013560490333568896,345.7390642133673,0.74592215,59.47516112023536,0.6803794,0.3549580825081351,0.8034979,1.8153646,-1.5209189016685487,0.9109809,-0.9911378618044143,1.1919574,0.092157036,-0.15434898,-0.38327664,20.556225,21.00581,19.456112,1.5496979
2013560490340898432,345.7228973189773,0.17635244,59.47675423761378,0.17255597,0.32999841119413803,0.21780278,3.548244,-2.32701562819575,0.22058266,-2.678625428596449,0.23380007,-0.10134832,-0.103802845,-0.11483885,19.146458,19.870636,17.927868,1.9427681
2013560490340899968,345.7511733837653,0.022952778,59.48420340798931,0.022328515,0.34405769783686674,0.026211191,4.950047,-4.122086708326652,0.028122315,-2.7406871594889743,0.029647961,-0.043634802,-0.07976051,-0.21392821,15.599792,16.053526,14.951343,1.1021833
2013560490340900224,345.72910169044735,0.04740266,59.47494196419739,0.047541466,0.32618602820484754,0.05675565,3.9357064,-3.1510759856266763,0.058589064,-2.3580720950496348,0.06374481,-0.11448226,-0.06989564,-0.1923511,16.993286,17.508461,16.314032,1.1944294
2013560490340900480,345.7407483255493,0.1770511,59.47710167733629,0.16679962,0.6727401394077333,0.2121364,2.212709,-1.3181963305659108,0.20775317,-1.7771998324855902,0.22376746,-0.14603366,-0.087137625,-0.123218,19.251244,19.612654,18.203085,1.4095688
2013560490340900608,345.7339644381861,0.019973783,59.475114618337194,0.020601386,0.5508020220119451,0.024095496,5.3077836,-5.29509093297921,0.024729175,0.3668519173512009,0.026992422,-0.17241204,-0.01693055,-0.19985572,15.205884,15.654279,14.580056,1.0742226
2013560490340900736,345.72595223809265,0.04481471,59.472031540750145,0.045599077,0.5973223590805832,0.053171605,6.8452578,-6.371297025549671,0.05353155,-2.502823694573092,0.06075295,-0.07648199,-0.072570615,-0.17613019,17.016926,17.56688,16.309269,1.2576103
2013560490340901120,345.7539379079614,0.08460015,59.47900619036449,0.08708985,0.3046034590928447,0.10291788,3.0947297,-2.624120691834221,0.102888346,-1.640530979098893,0.11395587,-0.19466345,-0.06225369,-0.06551136,18.113266,18.883575,17.209583,1.6739922
2013560490340902400,345.7335687608454,0.14370781,59.46859146021078,0.14619201,0.024679749505652167,0.17455757,3.1619935,-2.464140133436999,0.16187403,-1.9814680439636034,0.19028637,-0.0802197,-0.103386685,-0.09823493,18.909946,20.026474,17.899689,2.1267853
2013560520398028288,345.77478979183127,0.16248475,59.473373027919294,0.17436977,1.7744524445943017,0.20688935,15.432734,-12.43026605962185,0.18739682,-9.14646030938773,0.2196689,-0.14050205,-0.12024124,-0.07026287,18.983126,20.229918,17.80921,2.4207077
2013560520398029824,345.7593879564704,0.14084579,59.475184321106745,0.14186741,0.3079191755556976,0.17039515,5.2383122,-5.235485942400772,0.16670787,-0.17205005419723957,0.1940268,-0.06909514,-0.1484023,-0.17508923,18.787308,19.570898,17.968803,1.6020947
2013560520398033920,345.7724203534015,0.34457976,59.476674696508795,0.35925946,0.5267801360192012,0.4325445,3.884953,-3.0603696963262315,0.3944045,-2.3931144141047085,0.47034886,-0.01701159,-0.15385054,-0.13654456,20.163074,20.891296,19.28602,1.6052761
2013560520398035584,345.7694059274684,0.15711662,59.4773669544759,0.15494186,-0.02613091089508021,0.19222301,2.841536,-2.624857300658031,0.18611479,-1.088325001170671,0.203057,-0.1745419,-0.103394926,-0.11322942,19.10716,19.91045,18.19389,1.7165604
2013560520406802688,345.77065650809044,0.2962627,59.47778328751836,0.2957256,0.08539270050156686,0.35694134,3.9390059,-3.76124509498328,0.33467513,-1.1699582117063045,0.36791357,-0.1515312,-0.122530304,-0.04077894,19.92273,20.6261,19.049383,1.5767174
2013560524692821248,345.7731302326894,0.26657474,59.48201549796253,0.23626454,1.001656301469816,0.30812082,13.266044,-11.083933829318058,0.2975617,7.289328891179763,0.30833113,-0.047446366,-0.14434576,-0.11122298,19.681818,20.87815,18.506012,2.372139
2013560524692821888,345.776809524892,0.26998803,59.48120329322437,0.2468634,0.10202265549742864,0.31489065,3.6834252,-3.0874092863422957,0.32062486,-2.008861610170484,0.32182282,-0.08890333,-0.17460968,-0.12694195,19.719133,20.696829,18.774946,1.9218826
2013560524692822784,345.7773881141573,0.18364976,59.4801999471057,0.17452398,0.2746152422576286,0.2185526,1.4361098,-1.1974654823327036,0.21500419,-0.7927721510495125,0.22528173,-0.15212476,-0.19984645,-0.08782134,19.19794,19.905859,18.397038,1.5088215
2013560524692824192,345.7780020536382,0.2749551,59.47826162089151,0.26557815,1.5958745827804992,0.3330443,7.156342,-6.436872946714556,0.32678875,3.127282420310509,0.34427902,-0.1416282,-0.16231741,-0.08191249,19.81604,21.456974,18.571539,2.885435
2013560524692826752,345.78074829373827,0.3103621,59.47584544564958,0.3232407,0.43803645042212364,0.38683924,1.0893673,0.7021169972470609,0.3555048,-0.8329183012004929,0.41146114,-0.13635936,-0.119868144,-0.08113811,19.576334,20.424198,18.499632,1.9245663
2013560524692826880,345.7832622247324,0.26068142,59.47608549524766,0.26008803,-0.015218314642013432,0.3198077,5.238448,-4.7481487928082835,0.2964797,-2.212786338834257,0.34021986,-0.12794276,-0.1125103,-0.09821485,19.855856,20.867876,18.861452,2.006424
2013560524700641664,345.77760184550755,0.1481819,59.47947885952167,0.13746153,0.8932212525500239,0.17605841,12.634856,-11.92135999961442,0.17470248,-4.185782986745818,0.18066497,-0.16769217,-0.16426079,-0.10989373,18.857681,19.96554,17.804592,2.1609478
2013560524700641920,345.7851534409246,0.06951939,59.48075455749603,0.06624501,-0.03276552688848449,0.082285434,2.9045362,-2.4728502337969145,0.0839515,-1.5235951139263633,0.08575354,-0.12518601,-0.10339201,-0.1514325,17.697065,18.372051,16.894285,1.477766
2013560524700642304,345.76645001382076,0.04899048,59.47349271180146,0.050241347,-0.002775061775667373,0.05841021,2.9934788,-2.7422151651627678,0.057043616,-1.200487603268963,0.06513102,-0.08049853,-0.055671256,-0.13002118,17.045162,17.58343,16.33784,1.2455902
2013560524700642560,345.78367321778984,0.0545738,59.47798027843297,0.053660825,0.5178454567476279,0.064853385,6.5147624,-6.425175541998166,0.064992175,-1.0766854118178255,0.06968954,-0.04304927,-0.10102106,-0.16564006,17.163805,17.757927,16.40957,1.3483562
2013560554757781760,345.79452055960434,0.093254134,59.48051194579858,0.091034,0.2120415194869543,0.11090496,3.510134,-3.1479287946256567,0.11428226,-1.5529276151337537,0.12221614,-0.09099102,-0.15617895,-0.2159267,18.194052,18.992907,17.32165,1.671257
2013560554757794432,345.805488821951,0.41856477,59.4866310845682,0.39261338,0.6513550289925573,0.48234245,6.8098426,4.113864419322482,0.5029457,-5.426792683949401,0.5174077,0.0072155083,-0.14795116,-0.09840747,20.2478,21.26135,19.195862,2.0654888
2013560554757802368,345.80682976606596,0.13743976,59.490597719522505,0.13221166,0.14377415654802272,0.1633802,3.2047436,-3.077647785202546,0.1553863,-0.8935693300716805,0.16888648,-0.21088192,-0.1289294,-0.08393707,18.813772,19.554184,17.98294,1.5712433
2013560554757808128,345.8050118999319,0.11751835,59.49281413933192,0.11520699,6.993379706740493E-4,0.14033149,2.5622814,-2.5000849616716607,0.138163,-0.5611247787459215,0.14554016,-0.20517266,-0.12393803,-0.09078112,18.435774,19.337921,17.480925,1.8569965
